@context,@type,itemCondition,name,modelDate,manufacturer,model,color,image,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,trim
http://schema.org,Vehicle,Used,2021 Ford Transit Connect Cargo Van,2021,Ford,Transit Connect Cargo Van,White,//cdnblob.fastly.carvana.io//assets.fastly.carvana.io/merch-assets/images/noevox.png,Ford,Used 2021 Ford Transit Connect Cargo Van undefined with 5893 miles - $39990,5893,2001876568,NM0LS7E2XM1485786,"{'@type': 'Offer', 'price': '39990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2478214'}",XL
http://schema.org,Vehicle,Used,2016 Ford Transit Connect Passenger,2016,Ford,Transit Connect Passenger,Gray,//cdnblob.fastly.carvana.io/2001541834/post-large/normalized/zoomcrop/2001541834-edc-02.jpg,Ford,Used 2016 Ford Transit Connect Passenger undefined with 67414 miles - $22990,67414,2001541834,NM0GE9E79G1282411,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2230398'}",XL
http://schema.org,Vehicle,Used,2014 Ford Transit Connect Passenger,2014,Ford,Transit Connect Passenger,Red,//cdnblob.fastly.carvana.io/2001946678/post-large/normalized/zoomcrop/2001946678-edc-02.jpg,Ford,Used 2014 Ford Transit Connect Passenger undefined with 54771 miles - $22590,54771,2001946678,NM0GE9F74E1153567,"{'@type': 'Offer', 'price': '22590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2463034'}",XLT
http://schema.org,Vehicle,Used,2015 Ford Transit Connect Passenger,2015,Ford,Transit Connect Passenger,Gray,//cdnblob.fastly.carvana.io/2001944402/post-large/normalized/zoomcrop/2001944402-edc-02.jpg,Ford,Used 2015 Ford Transit Connect Passenger undefined with 79690 miles - $21990,79690,2001944402,NM0GE9G77F1193416,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2471970'}",Titanium
http://schema.org,Vehicle,Used,2018 Ford Transit Connect Passenger,2018,Ford,Transit Connect Passenger,Gray,//cdnblob.fastly.carvana.io/2001847345/post-large/normalized/zoomcrop/2001847345-edc-02.jpg,Ford,Used 2018 Ford Transit Connect Passenger undefined with 36300 miles - $29990,36300,2001847345,NM0GE9F79J1363186,"{'@type': 'Offer', 'price': '29990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2399819'}",XLT
http://schema.org,Vehicle,Used,2016 Ford Transit Connect Passenger,2016,Ford,Transit Connect Passenger,White,//cdnblob.fastly.carvana.io//assets.fastly.carvana.io/merch-assets/images/noevox.png,Ford,Used 2016 Ford Transit Connect Passenger undefined with 81340 miles - $22990,81340,2001838178,NM0GE9G78G1289833,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2479991'}",Titanium
http://schema.org,Vehicle,Used,2015 Ford Transit Connect Passenger,2015,Ford,Transit Connect Passenger,Silver,//cdnblob.fastly.carvana.io//assets.fastly.carvana.io/merch-assets/images/noevox.png,Ford,Used 2015 Ford Transit Connect Passenger undefined with 57636 miles - $24590,57636,2001893958,NM0GE9F73F1198355,"{'@type': 'Offer', 'price': '24590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2429690'}",XLT
http://schema.org,Vehicle,Used,2016 Ford Transit Connect Passenger,2016,Ford,Transit Connect Passenger,White,//cdnblob.fastly.carvana.io//assets.fastly.carvana.io/merch-assets/images/noevox.png,Ford,Used 2016 Ford Transit Connect Passenger undefined with 65842 miles - $23990,65842,2001911996,NM0GE9F70G1274101,"{'@type': 'Offer', 'price': '23990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2437711'}",XLT
http://schema.org,Vehicle,Used,2016 Ford Transit Connect Passenger,2016,Ford,Transit Connect Passenger,Silver,//cdnblob.fastly.carvana.io//assets.fastly.carvana.io/merch-assets/images/noevox.png,Ford,Used 2016 Ford Transit Connect Passenger undefined with 28594 miles - $27990,28594,2001942574,NM0GE9F73G1234398,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2475424'}",XLT
http://schema.org,Vehicle,Used,2016 Ford Transit Connect Passenger,2016,Ford,Transit Connect Passenger,Red,//cdnblob.fastly.carvana.io//assets.fastly.carvana.io/merch-assets/images/noevox.png,Ford,Used 2016 Ford Transit Connect Passenger undefined with 69150 miles - $22990,69150,2001895552,NM0GS9F78G1256647,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2430270'}",XLT
http://schema.org,Vehicle,Used,2018 Ford Transit Connect Passenger,2018,Ford,Transit Connect Passenger,Gray,//cdnblob.fastly.carvana.io/2001745269/post-large/normalized/zoomcrop/2001745269-edc-02.jpg,Ford,Used 2018 Ford Transit Connect Passenger undefined with 9230 miles - $32990,9230,2001745269,NM0GE9F71J1365997,"{'@type': 'Offer', 'price': '32990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2337800'}",XLT
http://schema.org,Vehicle,Used,2016 Ford Transit Connect Passenger,2016,Ford,Transit Connect Passenger,Blue,//cdnblob.fastly.carvana.io/2001770307/post-large/2001770307-edc-02-search.jpg,Ford,Used 2016 Ford Transit Connect Passenger undefined with 54363 miles - $24990,54363,2001770307,NM0AE8F79G1231022,"{'@type': 'Offer', 'price': '24990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2383084'}",XLT
